volume_m3,temp_k,throat_area_m2,time_ms,x_m,area_ratio,rho,temp_station_k,pressure_pa,speed_m_s,n_h,n_third,k_eff_m6_s,tau_exp_s,tau_rec_s,damkohler,verdict,store_held,margin_decades
200,10000,7,0.597583,5.3048,3.27073,2.643384e-01,5813.76,3.314730e+06,10182.17,3.243006e+25,4.129421e+25,7.606801e-45,6.307264e-04,9.816598e-08,6.425102e+03,equilibrium,0.719003,2.8079
200,10000,7,0.618615,5.5194,3.36262,2.558877e-01,5782.25,3.185110e+06,10231.00,3.132009e+25,3.989574e+25,7.646369e-45,6.473148e-04,1.046635e-07,6.184725e+03,equilibrium,0.716222,2.7913
200,10000,7,0.640202,5.7408,3.45738,2.477072e-01,5751.08,3.060660e+06,10279.21,3.024732e+25,3.854480e+25,7.685713e-45,6.643853e-04,1.115997e-07,5.953288e+03,equilibrium,0.713459,2.7748
200,10000,7,0.662359,5.9691,3.55510,2.397883e-01,5720.24,2.941167e+06,10326.80,2.921051e+25,3.723975e+25,7.724831e-45,6.819529e-04,1.190050e-07,5.730457e+03,equilibrium,0.710715,2.7582
200,10000,7,0.685104,6.2045,3.65587,2.321224e-01,5689.72,2.826430e+06,10373.79,2.820848e+25,3.597904e+25,7.763718e-45,7.000328e-04,1.269115e-07,5.515913e+03,equilibrium,0.707989,2.7416
200,10000,7,0.708454,6.4473,3.75979,2.247017e-01,5659.51,2.716254e+06,10420.19,2.724008e+25,3.476115e+25,7.802370e-45,7.186410e-04,1.353539e-07,5.309346e+03,equilibrium,0.705282,2.7250
200,10000,7,0.732426,6.6976,3.86694,2.175182e-01,5629.62,2.610453e+06,10466.02,2.630421e+25,3.358461e+25,7.840784e-45,7.377937e-04,1.443694e-07,5.110459e+03,equilibrium,0.702592,2.7085
200,10000,7,0.757038,6.9558,3.97745,2.105643e-01,5600.04,2.508851e+06,10511.29,2.539978e+25,3.244802e+25,7.878954e-45,7.575077e-04,1.539974e-07,4.918965e+03,equilibrium,0.699920,2.6919
200,10000,7,0.770745,7.1000,4.03919,2.069168e-01,5584.17,2.455979e+06,10535.52,2.492545e+25,3.185235e+25,7.899442e-45,7.843981e-04,1.594480e-07,4.919461e+03,equilibrium,0.698473,2.6919
400,10000,2,0.000045,0.0002,1.00045,7.973300e-01,8299.46,1.651668e+07,5518.82,1.129781e+26,1.439373e+26,5.295452e-45,2.189030e-06,1.161259e-08,1.885049e+02,equilibrium,0.943957,1.2753
400,10000,2,0.000319,0.0018,1.00330,7.718401e-01,8210.57,1.578676e+07,5684.93,1.091782e+26,1.390813e+26,5.353651e-45,8.443594e-06,1.230113e-08,6.864078e+02,equilibrium,0.940830,1.8366
400,10000,2,0.000791,0.0045,1.00833,7.471651e-01,8125.14,1.509329e+07,5843.36,1.055079e+26,1.343834e+26,5.411110e-45,1.452631e-05,1.303416e-08,1.114480e+03,equilibrium,0.937630,2.0471
400,10000,2,0.001428,0.0083,1.01531,7.232789e-01,8042.95,1.443412e+07,5994.85,1.019628e+26,1.298394e+26,5.467864e-45,1.960930e-05,1.381447e-08,1.419476e+03,equilibrium,0.934364,2.1521
400,10000,2,0.002206,0.0130,1.02404,7.001563e-01,7963.81,1.380723e+07,6140.05,9.853866e+25,1.254450e+26,5.523946e-45,2.393126e-05,1.464504e-08,1.634086e+03,equilibrium,0.931042,2.2133
400,10000,2,0.003105,0.0186,1.03436,6.777729e-01,7887.51,1.321075e+07,6279.50,9.523145e+25,1.211958e+26,5.579395e-45,2.766669e-05,1.552905e-08,1.781609e+03,equilibrium,0.927671,2.2508
400,10000,2,0.004110,0.0250,1.04617,6.561051e-01,7813.86,1.264292e+07,6413.67,9.203710e+25,1.170878e+26,5.634247e-45,3.094549e-05,1.646985e-08,1.878918e+03,equilibrium,0.924257,2.2739
400,10000,2,0.005211,0.0321,1.05936,6.351300e-01,7742.69,1.210211e+07,6543.00,8.895166e+25,1.131166e+26,5.688541e-45,3.386588e-05,1.747104e-08,1.938401e+03,equilibrium,0.920808,2.2874
400,10000,2,0.006397,0.0399,1.07385,6.148255e-01,7673.82,1.158680e+07,6667.85,8.597134e+25,1.092782e+26,5.742311e-45,3.650319e-05,1.853643e-08,1.969267e+03,equilibrium,0.917328,2.2943
400,10000,2,0.007661,0.0484,1.08959,5.951701e-01,7607.11,1.109557e+07,6788.55,8.309242e+25,1.055684e+26,5.795593e-45,3.891598e-05,1.967010e-08,1.978433e+03,equilibrium,0.913824,2.2963
400,10000,2,0.008998,0.0576,1.10653,5.761430e-01,7542.42,1.062711e+07,6905.40,8.031134e+25,1.019834e+26,5.848418e-45,4.115032e-05,2.087638e-08,1.971142e+03,equilibrium,0.910301,2.2947
400,10000,2,0.010403,0.0674,1.12463,5.577243e-01,7479.61,1.018018e+07,7018.65,7.762466e+25,9.851909e+25,5.900817e-45,4.324285e-05,2.215990e-08,1.951401e+03,equilibrium,0.906762,2.2903
400,10000,2,0.011873,0.0777,1.14386,5.398943e-01,7418.58,9.753632e+06,7128.55,7.502903e+25,9.517169e+25,5.952818e-45,4.522303e-05,2.352558e-08,1.922292e+03,equilibrium,0.903211,2.2838
400,10000,2,0.013403,0.0887,1.16420,5.226344e-01,7359.20,9.346401e+06,7235.30,7.252125e+25,9.193744e+25,6.004449e-45,4.711477e-05,2.497866e-08,1.886201e+03,equilibrium,0.899653,2.2756
400,10000,2,0.014993,0.1003,1.18564,5.059262e-01,7301.37,8.957480e+06,7339.10,7.009823e+25,8.881267e+25,6.055732e-45,4.893767e-05,2.652475e-08,1.844981e+03,equilibrium,0.896090,2.2660
400,10000,2,0.016641,0.1125,1.20816,4.897522e-01,7245.01,8.585932e+06,7440.12,6.775699e+25,8.579381e+25,6.106691e-45,5.070797e-05,2.816982e-08,1.800082e+03,equilibrium,0.892525,2.2553
400,10000,2,0.018345,0.1253,1.23177,4.740953e-01,7190.03,8.230876e+06,7538.51,6.549467e+25,8.287738e+25,6.157345e-45,5.243920e-05,2.992020e-08,1.752635e+03,equilibrium,0.888961,2.2437
400,10000,2,0.020104,0.1386,1.25647,4.589389e-01,7136.35,7.891486e+06,7634.43,6.330849e+25,8.006000e+25,6.207715e-45,5.414278e-05,3.178270e-08,1.703530e+03,equilibrium,0.885399,2.2313
400,10000,2,0.021918,0.1525,1.28225,4.442670e-01,7083.89,7.566987e+06,7727.99,6.119581e+25,7.733837e+25,6.257816e-45,5.582841e-05,3.376451e-08,1.653464e+03,equilibrium,0.881842,2.2184
400,10000,2,0.023786,0.1671,1.30912,4.300642e-01,7032.60,7.256649e+06,7819.33,5.915406e+25,7.470931e+25,6.307666e-45,5.750441e-05,3.587336e-08,1.602984e+03,equilibrium,0.878292,2.2049
400,10000,2,0.025709,0.1822,1.33710,4.163154e-01,6982.40,6.959786e+06,7908.55,5.718078e+25,7.216973e+25,6.357277e-45,5.917798e-05,3.811744e-08,1.552517e+03,equilibrium,0.874751,2.1910
400,10000,2,0.027686,0.1979,1.36619,4.030062e-01,6933.25,6.675751e+06,7995.76,5.527360e+25,6.971660e+25,6.406663e-45,6.085542e-05,4.050551e-08,1.502398e+03,equilibrium,0.871219,2.1768
400,10000,2,0.029718,0.2142,1.39641,3.901225e-01,6885.10,6.403933e+06,8081.05,5.343024e+25,6.734704e+25,6.455836e-45,6.254226e-05,4.304690e-08,1.452886e+03,equilibrium,0.867698,2.1622
400,10000,2,0.031806,0.2312,1.42778,3.776506e-01,6837.88,6.143756e+06,8164.50,5.164849e+25,6.505821e+25,6.504806e-45,6.424344e-05,4.575156e-08,1.404180e+03,equilibrium,0.864189,2.1474
400,10000,2,0.033949,0.2488,1.46032,3.655774e-01,6791.56,5.894675e+06,8246.20,4.992624e+25,6.284739e+25,6.553583e-45,6.596338e-05,4.863009e-08,1.356431e+03,equilibrium,0.860694,2.1324
400,10000,2,0.036149,0.2670,1.49405,3.538903e-01,6746.10,5.656176e+06,8326.23,4.826145e+25,6.071194e+25,6.602175e-45,6.770611e-05,5.169381e-08,1.309753e+03,equilibrium,0.857213,2.1172
400,10000,2,0.038406,0.2859,1.52899,3.425767e-01,6701.46,5.427771e+06,8404.65,4.665215e+25,5.864929e+25,6.650590e-45,6.947529e-05,5.495477e-08,1.264227e+03,equilibrium,0.853746,2.1018
400,10000,2,0.040722,0.3054,1.56517,3.316248e-01,6657.60,5.208998e+06,8481.54,4.509645e+25,5.665697e+25,6.698835e-45,7.127431e-05,5.842585e-08,1.219911e+03,equilibrium,0.850296,2.0863
400,10000,2,0.043097,0.3257,1.60261,3.210231e-01,6614.49,4.999420e+06,8556.94,4.359253e+25,5.473259e+25,6.746916e-45,7.310632e-05,6.212075e-08,1.176842e+03,equilibrium,0.846861,2.0707
400,10000,2,0.045533,0.3466,1.64134,3.107603e-01,6572.09,4.798622e+06,8630.92,4.213861e+25,5.287383e+25,6.794838e-45,7.497431e-05,6.605411e-08,1.135044e+03,equilibrium,0.843444,2.0550
400,10000,2,0.048031,0.3683,1.68140,3.008255e-01,6530.39,4.606209e+06,8703.53,4.073302e+25,5.107847e+25,6.842606e-45,7.688106e-05,7.024154e-08,1.094524e+03,equilibrium,0.840044,2.0392
400,10000,2,0.050593,0.3906,1.72282,2.912084e-01,6489.34,4.421808e+06,8774.83,3.937410e+25,4.934432e+25,6.890224e-45,7.882928e-05,7.469969e-08,1.055283e+03,equilibrium,0.836662,2.0234
400,10000,2,0.053219,0.4138,1.76562,2.818987e-01,6448.93,4.245064e+06,8844.86,3.806029e+25,4.766931e+25,6.937696e-45,8.082154e-05,7.944632e-08,1.017310e+03,equilibrium,0.833298,2.0075
400,10000,2,0.055911,0.4377,1.80985,2.728867e-01,6409.13,4.075637e+06,8913.66,3.679006e+25,4.605142e+25,6.985024e-45,8.286035e-05,8.450038e-08,9.805915e+02,equilibrium,0.829952,1.9915
400,10000,2,0.058671,0.4624,1.85555,2.641627e-01,6369.92,3.913208e+06,8981.28,3.556194e+25,4.448868e+25,7.032211e-45,8.494816e-05,8.988208e-08,9.451067e+02,equilibrium,0.826626,1.9755
400,10000,2,0.061500,0.4879,1.90274,2.557177e-01,6331.28,3.757470e+06,9047.76,3.437452e+25,4.297922e+25,7.079259e-45,8.708735e-05,9.561302e-08,9.108315e+02,equilibrium,0.823318,1.9594
400,10000,2,0.064401,0.5142,1.95148,2.475426e-01,6293.18,3.608132e+06,9113.13,3.322644e+25,4.152121e+25,7.126169e-45,8.928029e-05,1.017162e-07,8.777392e+02,equilibrium,0.820030,1.9434
400,10000,2,0.067375,0.5414,2.00180,2.396289e-01,6255.61,3.464917e+06,9177.43,3.211637e+25,4.011289e+25,7.172942e-45,9.152934e-05,1.082162e-07,8.458008e+02,equilibrium,0.816762,1.9273
400,10000,2,0.070424,0.5695,2.05376,2.319682e-01,6218.56,3.327561e+06,9240.70,3.104305e+25,3.875256e+25,7.219578e-45,9.383683e-05,1.151392e-07,8.149857e+02,equilibrium,0.813513,1.9111
400,10000,2,0.073550,0.5985,2.10738,2.245524e-01,6182.00,3.195812e+06,9302.97,3.000524e+25,3.743858e+25,7.266079e-45,9.620509e-05,1.225133e-07,7.852623e+02,equilibrium,0.810284,1.8950
400,10000,2,0.076755,0.6284,2.16273,2.173736e-01,6145.92,3.069431e+06,9364.26,2.900176e+25,3.616936e+25,7.312444e-45,9.863648e-05,1.303683e-07,7.565984e+02,equilibrium,0.807074,1.8789
400,10000,2,0.080041,0.6593,2.21984,2.104244e-01,6110.30,2.948188e+06,9424.61,2.803147e+25,3.494337e+25,7.358672e-45,1.011334e-04,1.387362e-07,7.289616e+02,equilibrium,0.803885,1.8627
400,10000,2,0.083410,0.6911,2.27878,2.036973e-01,6075.14,2.831864e+06,9484.04,2.709326e+25,3.375913e+25,7.404763e-45,1.036981e-04,1.476509e-07,7.023194e+02,equilibrium,0.800716,1.8465
400,10000,2,0.086865,0.7240,2.33960,1.971853e-01,6040.41,2.720253e+06,9542.59,2.618607e+25,3.261521e+25,7.450716e-45,1.063332e-04,1.571489e-07,6.766394e+02,equilibrium,0.797567,1.8304
400,10000,2,0.090408,0.7579,2.40234,1.908815e-01,6006.11,2.613154e+06,9600.27,2.530886e+25,3.151023e+25,7.496529e-45,1.090410e-04,1.672691e-07,6.518896e+02,equilibrium,0.794438,1.8142
400,10000,2,0.094041,0.7929,2.46707,1.847792e-01,5972.22,2.510379e+06,9657.11,2.446064e+25,3.044286e+25,7.542200e-45,1.118240e-04,1.780528e-07,6.280385e+02,equilibrium,0.791329,1.7980
400,10000,2,0.097767,0.8290,2.53385,1.788719e-01,5938.73,2.411745e+06,9713.13,2.364045e+25,2.941180e+25,7.587728e-45,1.146848e-04,1.895444e-07,6.050552e+02,equilibrium,0.788241,1.7818
400,10000,2,0.101589,0.8662,2.60273,1.731536e-01,5905.63,2.317079e+06,9768.35,2.284736e+25,2.841582e+25,7.633110e-45,1.176260e-04,2.017912e-07,5.829094e+02,equilibrium,0.785172,1.7656
400,10000,2,0.105509,0.9046,2.67378,1.676180e-01,5872.91,2.226216e+06,9822.81,2.208048e+25,2.745372e+25,7.678343e-45,1.206502e-04,2.148438e-07,5.615716e+02,equilibrium,0.782124,1.7494
400,10000,2,0.109530,0.9442,2.74706,1.622594e-01,5840.56,2.138997e+06,9876.51,2.133894e+25,2.652433e+25,7.723426e-45,1.237601e-04,2.287561e-07,5.410131e+02,equilibrium,0.779095,1.7332
400,10000,2,0.113655,0.9851,2.82265,1.570721e-01,5808.58,2.055272e+06,9929.47,2.062190e+25,2.562654e+25,7.768356e-45,1.269585e-04,2.435860e-07,5.212060e+02,equilibrium,0.776087,1.7170
400,10000,2,0.117887,1.0272,2.90060,1.520507e-01,5776.94,1.974895e+06,9981.72,1.992855e+25,2.475927e+25,7.813128e-45,1.302482e-04,2.593949e-07,5.021230e+02,equilibrium,0.773098,1.7008
400,10000,2,0.122229,1.0706,2.98100,1.471897e-01,5745.66,1.897729e+06,10033.26,1.925812e+25,2.392147e+25,7.857740e-45,1.336321e-04,2.762489e-07,4.837380e+02,equilibrium,0.770129,1.6846
400,10000,2,0.126684,1.1154,3.06392,1.424842e-01,5714.70,1.823640e+06,10084.13,1.860985e+25,2.311213e+25,7.902189e-45,1.371132e-04,2.942184e-07,4.660254e+02,equilibrium,0.767180,1.6684
400,10000,2,0.131256,1.1617,3.14942,1.379291e-01,5684.08,1.752503e+06,10134.33,1.798301e+25,2.233029e+25,7.946470e-45,1.406946e-04,3.133785e-07,4.489607e+02,equilibrium,0.764251,1.6522
400,10000,2,0.135947,1.2093,3.23760,1.335196e-01,5653.78,1.684197e+06,10183.88,1.737689e+25,2.157500e+25,7.990579e-45,1.443794e-04,3.338097e-07,4.325202e+02,equilibrium,0.761341,1.6360
400,10000,2,0.140761,1.2585,3.32854,1.292511e-01,5623.80,1.618605e+06,10232.79,1.679081e+25,2.084535e+25,8.034514e-45,1.481709e-04,3.555981e-07,4.166808e+02,equilibrium,0.758450,1.6198
400,10000,2,0.145702,1.3091,3.42231,1.251191e-01,5594.13,1.555617e+06,10281.09,1.622412e+25,2.014048e+25,8.078269e-45,1.520723e-04,3.788355e-07,4.014204e+02,equilibrium,0.755579,1.6036
400,10000,2,0.150773,1.3614,3.51901,1.211192e-01,5564.75,1.495126e+06,10328.78,1.567618e+25,1.945952e+25,8.121841e-45,1.560870e-04,4.036202e-07,3.867176e+02,equilibrium,0.752727,1.5874
400,10000,2,0.155979,1.4153,3.61872,1.172471e-01,5535.68,1.437031e+06,10375.87,1.514638e+25,1.880168e+25,8.165224e-45,1.602187e-04,4.300574e-07,3.725518e+02,equilibrium,0.749894,1.5712
400,10000,2,0.161323,1.4709,3.72155,1.134988e-01,5506.89,1.381235e+06,10422.39,1.463411e+25,1.816615e+25,8.208415e-45,1.644708e-04,4.582594e-07,3.589033e+02,equilibrium,0.747081,1.5550
400,10000,2,0.166809,1.5282,3.82758,1.098703e-01,5478.39,1.327644e+06,10468.34,1.413881e+25,1.755218e+25,8.251409e-45,1.688471e-04,4.883463e-07,3.457528e+02,equilibrium,0.744286,1.5388
400,10000,2,0.172441,1.5873,3.93691,1.063579e-01,5450.18,1.276168e+06,10513.73,1.365992e+25,1.695903e+25,8.294201e-45,1.733515e-04,5.204468e-07,3.330821e+02,equilibrium,0.741509,1.5226
400,10000,2,0.178224,1.6482,4.04965,1.029577e-01,5422.23,1.226723e+06,10558.58,1.319690e+25,1.638599e+25,8.336786e-45,1.779878e-04,5.546982e-07,3.208732e+02,equilibrium,0.738752,1.5063
400,10000,2,0.184163,1.7110,4.16590,9.966626e-02,5394.56,1.179227e+06,10602.90,1.274923e+25,1.583238e+25,8.379159e-45,1.827601e-04,5.912478e-07,3.091092e+02,equilibrium,0.736012,1.4901
400,10000,2,0.190260,1.7758,4.28578,9.648001e-02,5367.16,1.133601e+06,10646.70,1.231641e+25,1.529753e+25,8.421315e-45,1.876727e-04,6.302526e-07,2.977737e+02,equilibrium,0.733291,1.4739
400,10000,2,0.196522,1.8426,4.40939,9.339563e-02,5340.02,1.089769e+06,10689.98,1.189795e+25,1.478081e+25,8.463250e-45,1.927297e-04,6.718812e-07,2.868509e+02,equilibrium,0.730588,1.4577
400,10000,2,0.202953,1.9115,4.53685,9.040986e-02,5313.13,1.047660e+06,10732.77,1.149339e+25,1.428159e+25,8.504959e-45,1.979357e-04,7.163134e-07,2.763255e+02,equilibrium,0.727903,1.4414
400,10000,2,0.209559,1.9825,4.66828,8.751954e-02,5286.50,1.007204e+06,10775.06,1.110227e+25,1.379928e+25,8.546435e-45,2.032951e-04,7.637421e-07,2.661829e+02,equilibrium,0.725236,1.4252
400,10000,2,0.216343,2.0558,4.80381,8.472162e-02,5260.12,9.683352e+05,10816.88,1.072416e+25,1.333330e+25,8.587675e-45,2.088127e-04,8.143733e-07,2.564091e+02,equilibrium,0.722587,1.4089
400,10000,2,0.223313,2.1313,4.94356,8.201314e-02,5233.99,9.309903e+05,10858.22,1.035862e+25,1.288311e+25,8.628673e-45,2.144934e-04,8.684277e-07,2.469905e+02,equilibrium,0.719955,1.3927
400,10000,2,0.230472,2.2092,5.08767,7.939126e-02,5208.10,8.951083e+05,10899.10,1.000524e+25,1.244815e+25,8.669424e-45,2.203421e-04,9.261414e-07,2.379141e+02,equilibrium,0.717340,1.3764
400,10000,2,0.237827,2.2895,5.23626,7.685319e-02,5182.46,8.606306e+05,10939.53,9.663634e+24,1.202792e+25,8.709923e-45,2.263640e-04,9.877672e-07,2.291673e+02,equilibrium,0.714743,1.3602
400,10000,2,0.245383,2.3723,5.38949,7.439626e-02,5157.05,8.275013e+05,10979.51,9.333411e+24,1.162191e+25,8.750165e-45,2.325643e-04,1.053576e-06,2.207382e+02,equilibrium,0.712162,1.3439
400,10000,2,0.253147,2.4577,5.54750,7.201788e-02,5131.87,7.956668e+05,11019.05,9.014201e+24,1.122965e+25,8.790144e-45,2.389486e-04,1.123856e-06,2.126150e+02,equilibrium,0.709599,1.3276
400,10000,2,0.261124,2.5458,5.71044,6.971553e-02,5106.92,7.650754e+05,11058.17,8.705645e+24,1.085065e+25,8.829857e-45,2.455225e-04,1.198919e-06,2.047866e+02,equilibrium,0.707052,1.3113
400,10000,2,0.269321,2.6366,5.87845,6.748679e-02,5082.20,7.356778e+05,11096.86,8.407393e+24,1.048447e+25,8.869298e-45,2.522917e-04,1.279095e-06,1.972423e+02,equilibrium,0.704521,1.2950
400,10000,2,0.277745,2.7302,6.05171,6.532930e-02,5057.71,7.074266e+05,11135.14,8.119110e+24,1.013068e+25,8.908462e-45,2.592623e-04,1.364741e-06,1.899718e+02,equilibrium,0.702007,1.2787
400,10000,2,0.286402,2.8268,6.23038,6.324078e-02,5033.44,6.802764e+05,11173.01,7.840470e+24,9.788857e+24,8.947344e-45,2.664404e-04,1.456236e-06,1.829651e+02,equilibrium,0.699509,1.2624
400,10000,2,0.295299,2.9263,6.41462,6.121903e-02,5009.39,6.541835e+05,11210.49,7.571157e+24,9.458591e+24,8.985940e-45,2.738324e-04,1.553988e-06,1.762127e+02,equilibrium,0.697027,1.2460
400,10000,2,0.304444,3.0290,6.60462,5.926191e-02,4985.56,6.291060e+05,11247.57,7.310868e+24,9.139491e+24,9.024245e-45,2.814449e-04,1.658434e-06,1.697052e+02,equilibrium,0.694561,1.2297
400,10000,2,0.313843,3.1349,6.80055,5.736736e-02,4961.95,6.050039e+05,11284.26,7.059308e+24,8.831178e+24,9.062255e-45,2.892846e-04,1.770039e-06,1.634340e+02,equilibrium,0.692111,1.2133
400,10000,2,0.323504,3.2441,7.00260,5.553338e-02,4938.54,5.818385e+05,11320.58,6.816190e+24,8.533287e+24,9.099966e-45,2.973584e-04,1.889306e-06,1.573903e+02,equilibrium,0.689676,1.1970
400,10000,2,0.333436,3.3567,7.21096,5.375802e-02,4915.35,5.595729e+05,11356.52,6.581240e+24,8.245463e+24,9.137372e-45,3.056735e-04,2.016768e-06,1.515661e+02,equilibrium,0.687256,1.1806
400,10000,2,0.343646,3.4729,7.42584,5.203943e-02,4892.37,5.381717e+05,11392.10,6.354189e+24,7.967367e+24,9.174471e-45,3.142375e-04,2.153000e-06,1.459533e+02,equilibrium,0.684851,1.1642
400,10000,2,0.354143,3.5926,7.64744,5.037577e-02,4869.59,5.176006e+05,11427.32,6.134780e+24,7.698667e+24,9.211258e-45,3.230578e-04,2.298617e-06,1.405444e+02,equilibrium,0.682462,1.1478
400,10000,2,0.364934,3.7161,7.87597,4.876531e-02,4847.02,4.978272e+05,11462.18,5.922761e+24,7.439046e+24,9.247729e-45,3.321424e-04,2.454276e-06,1.353321e+02,equilibrium,0.680087,1.1314
400,10000,2,0.376030,3.8435,8.11165,4.720632e-02,4824.65,4.788199e+05,11496.69,5.717892e+24,7.188196e+24,9.283881e-45,3.414993e-04,2.620684e-06,1.303093e+02,equilibrium,0.677727,1.1150
400,10000,2,0.387439,3.9749,8.35470,4.569718e-02,4802.48,4.605486e+05,11530.86,5.519937e+24,6.945819e+24,9.319710e-45,3.511370e-04,2.798595e-06,1.254691e+02,equilibrium,0.675381,1.0985
400,10000,2,0.399171,4.1103,8.60536,4.423628e-02,4780.51,4.429844e+05,11564.69,5.328670e+24,6.711628e+24,9.355214e-45,3.610641e-04,2.988819e-06,1.208050e+02,equilibrium,0.673050,1.0821
400,10000,2,0.411234,4.2500,8.86388,4.282209e-02,4758.74,4.260996e+05,11598.19,5.143871e+24,6.485348e+24,9.390387e-45,3.712895e-04,3.192222e-06,1.163107e+02,equilibrium,0.670733,1.0656
400,10000,2,0.423640,4.3941,9.13049,4.145310e-02,4737.16,4.098675e+05,11631.37,4.965329e+24,6.266708e+24,9.425229e-45,3.818223e-04,3.409735e-06,1.119800e+02,equilibrium,0.668430,1.0491
400,10000,2,0.436398,4.5427,9.40546,4.012789e-02,4715.78,3.942626e+05,11664.22,4.792836e+24,6.055452e+24,9.459735e-45,3.926719e-04,3.642351e-06,1.078073e+02,equilibrium,0.666140,1.0326
400,10000,2,0.449520,4.6960,9.68905,3.884503e-02,4694.59,3.792601e+05,11696.76,4.626195e+24,5.851329e+24,9.493904e-45,4.038483e-04,3.891139e-06,1.037867e+02,equilibrium,0.663864,1.0161
400,10000,2,0.463016,4.8541,9.98153,3.760319e-02,4673.58,3.648366e+05,11728.98,4.465213e+24,5.654097e+24,9.527732e-45,4.153614e-04,4.157239e-06,9.991279e+01,equilibrium,0.661602,0.9996
400,10000,2,0.476897,5.0171,10.28319,3.640105e-02,4652.77,3.509694e+05,11760.89,4.309703e+24,5.463524e+24,9.561218e-45,4.272215e-04,4.441878e-06,9.618039e+01,equilibrium,0.659353,0.9831
400,10000,2,0.491175,5.1853,10.59431,3.523734e-02,4632.14,3.376367e+05,11792.51,4.159484e+24,5.279384e+24,9.594359e-45,4.394394e-04,4.746366e-06,9.258440e+01,equilibrium,0.657117,0.9665
400,10000,2,0.505861,5.3587,10.91520,3.411084e-02,4611.69,3.248176e+05,11823.82,4.014383e+24,5.101460e+24,9.627154e-45,4.520262e-04,5.072111e-06,8.911993e+01,equilibrium,0.654895,0.9500
400,10000,2,0.520970,5.5376,11.24616,3.302034e-02,4591.43,3.124921e+05,11854.85,3.874230e+24,4.929542e+24,9.659601e-45,4.649931e-04,5.420619e-06,8.578228e+01,equilibrium,0.652685,0.9334
400,10000,2,0.536512,5.7220,11.58753,3.196471e-02,4571.35,3.006409e+05,11885.58,3.738861e+24,4.763425e+24,9.691698e-45,4.783519e-04,5.793506e-06,8.256691e+01,equilibrium,0.650488,0.9168
400,10000,2,0.552501,5.9123,11.93962,3.094283e-02,4551.44,2.892455e+05,11916.03,3.608117e+24,4.602915e+24,9.723444e-45,4.921148e-04,6.192503e-06,7.946944e+01,equilibrium,0.648303,0.9002
400,10000,2,0.568952,6.1086,12.30277,2.995361e-02,4531.72,2.782882e+05,11946.20,3.481847e+24,4.447822e+24,9.754838e-45,5.062940e-04,6.619465e-06,7.648565e+01,equilibrium,0.646131,0.8836
400,10000,2,0.585876,6.3110,12.67735,2.899602e-02,4512.17,2.677517e+05,11976.09,3.359901e+24,4.297962e+24,9.785878e-45,5.209027e-04,7.076380e-06,7.361146e+01,equilibrium,0.643971,0.8669
400,10000,2,0.603290,6.5198,13.06370,2.806905e-02,4492.79,2.576199e+05,12005.71,3.242135e+24,4.153160e+24,9.816564e-45,5.359539e-04,7.565381e-06,7.084295e+01,equilibrium,0.641823,0.8503
400,10000,2,0.621208,6.7352,13.46222,2.717171e-02,4473.59,2.478768e+05,12035.07,3.128410e+24,4.013243e+24,9.846896e-45,5.514614e-04,8.088752e-06,6.817632e+01,equilibrium,0.639688,0.8336
400,10000,2,0.639645,6.9574,13.87327,2.630305e-02,4454.56,2.385074e+05,12064.16,3.018593e+24,3.878046e+24,9.876872e-45,5.674393e-04,8.648943e-06,6.560793e+01,equilibrium,0.637564,0.8170
400,10000,2,0.651458,7.1000,14.13717,2.577969e-02,4442.82,2.328995e+05,12082.10,2.952484e+24,3.796663e+24,9.895240e-45,5.877800e-04,9.015380e-06,6.519747e+01,equilibrium,0.636241,0.8142
400,10000,4,0.000097,0.0005,1.00045,7.973300e-01,8299.46,1.651668e+07,5518.82,1.129781e+26,1.439373e+26,5.295452e-45,4.738776e-06,1.161259e-08,4.080722e+02,equilibrium,0.943957,1.6107
400,10000,4,0.000691,0.0039,1.00330,7.718401e-01,8210.57,1.578676e+07,5684.93,1.091782e+26,1.390813e+26,5.353651e-45,1.827855e-05,1.230113e-08,1.485924e+03,equilibrium,0.940830,2.1720
400,10000,4,0.001713,0.0097,1.00833,7.471651e-01,8125.14,1.509329e+07,5843.36,1.055079e+26,1.343834e+26,5.411110e-45,3.144631e-05,1.303416e-08,2.412608e+03,equilibrium,0.937630,2.3825
400,10000,4,0.003092,0.0179,1.01531,7.232789e-01,8042.95,1.443412e+07,5994.85,1.019628e+26,1.298394e+26,5.467864e-45,4.244988e-05,1.381447e-08,3.072857e+03,equilibrium,0.934364,2.4875
400,10000,4,0.004776,0.0281,1.02404,7.001563e-01,7963.81,1.380723e+07,6140.05,9.853866e+25,1.254450e+26,5.523946e-45,5.180598e-05,1.464504e-08,3.537441e+03,equilibrium,0.931042,2.5487
400,10000,4,0.006721,0.0402,1.03436,6.777729e-01,7887.51,1.321075e+07,6279.50,9.523145e+25,1.211958e+26,5.579395e-45,5.989239e-05,1.552905e-08,3.856797e+03,equilibrium,0.927671,2.5862
400,10000,4,0.008898,0.0540,1.04617,6.561051e-01,7813.86,1.264292e+07,6413.67,9.203710e+25,1.170878e+26,5.634247e-45,6.699028e-05,1.646985e-08,4.067449e+03,equilibrium,0.924257,2.6093
400,10000,4,0.011280,0.0694,1.05936,6.351300e-01,7742.69,1.210211e+07,6543.00,8.895166e+25,1.131166e+26,5.688541e-45,7.331228e-05,1.747104e-08,4.196218e+03,equilibrium,0.920808,2.6229
