plate_radius,plate_mass_t,d_over_d,l_over_d,r_foot_over_r,rho_impact,e_eff,e_eff_lo,e_eff_hi,eta_capture,focusing_factor,peak_compressive,f,f_lo,f_hi,survives_baseline,survives_relaxed
26.0,104.16830088919966,0.15,0.3,0.5,0.02414731347168796,0.3750259876581337,0.3285864480874462,0.5218693028956376,0.9677164437005982,1.6420945983340616,231100841.4225406,0.6653176293862159,0.6428474763459965,0.7363689747876374,True,True
26.0,95.56724852220151,0.0,0.3,0.7,0.008800041352655963,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9085701308050995,1.0,51288411.36459904,0.6167687551274899,0.5987661904093122,0.7061743844173829,True,True
26.0,99.38993846308958,0.1,0.3,0.7,0.008800041352655963,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9687577711723405,1.7203489413182185,88233964.19298124,0.6576262021915597,0.6384310692233279,0.7529544495381773,True,True
26.0,104.16830088919966,0.15,0.3,0.7,0.008800041352655963,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9612496787475207,1.9285718352082186,98913385.63033883,0.652529449985833,0.6334830836512436,0.747118881796645,True,True
26.0,95.56724852220151,0.0,0.6,0.3,0.05589655896224065,0.41224969223059355,0.38158135280365496,0.45729708512285633,0.8762356399767697,1.0,325776390.70476794,0.6187317564393351,0.6052954104269409,0.6384678220094535,True,True
26.0,99.38993846308958,0.1,0.6,0.3,0.05589655896224065,0.41224969223059355,0.38158135280365496,0.45729708512285633,0.9341076518363784,1.2620098003235947,411132997.78346556,0.659596621908084,0.6452728566441747,0.6806361791060551,False,True
26.0,104.16830088919966,0.15,0.6,0.3,0.05589655896224065,0.41224969223059355,0.38158135280365496,0.45729708512285633,0.922065829395802,1.5730536268921136,512463732.95395744,0.6510935918902842,0.6369544779753381,0.6718619227349456,False,True
26.0,95.56724852220151,0.0,0.6,0.5,0.01207365673584398,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8676099067228468,1.0,70367700.39222987,0.5889635416823064,0.571772569883498,0.6743385799525675,True,True
26.0,99.38993846308958,0.1,0.6,0.5,0.01207365673584398,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9478263822917862,1.6543321066613133,116411546.03078976,0.6434172531789949,0.6246368583473005,0.7366857982182968,True,True
26.0,104.16830088919966,0.15,0.6,0.5,0.01207365673584398,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.935378256573032,1.9719425745429133,138761064.27611813,0.6349670359168191,0.6164332903874448,0.7270106534842278,True,True
26.0,95.56724852220151,0.0,0.6,0.7,0.004400020676327982,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8516414958884525,1.0,25644205.68229952,0.5781236334157134,0.5612490624535008,0.6619273391371667,True,True
26.0,99.38993846308958,0.1,0.6,0.7,0.004400020676327982,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9134980291407299,1.8386648788564666,47151100.33421556,0.6201139825555237,0.6020137756128179,0.7100045296705089,True,True
26.0,104.16830088919966,0.15,0.6,0.7,0.004400020676327982,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9296974177958603,2.0248958634958796,51926846.00872583,0.6311106865367538,0.6126895021232165,0.7225952950100406,True,True
26.0,95.56724852220151,0.0,1.0,0.3,0.03353793537734439,0.40528395693964364,0.34697063599022104,0.4650301419885816,0.8351605669227239,1.0,195465834.42286077,0.5868188730825608,0.5624683799909276,0.6117677019710313,True,True
26.0,99.38993846308958,0.1,1.0,0.3,0.03353793537734439,0.40528395693964364,0.34697063599022104,0.4650301419885816,0.9237095267874664,1.5571606568908787,304371707.1296256,0.6490370894333682,0.62210480438357,0.6766311495928238,True,True
26.0,104.16830088919966,0.15,1.0,0.3,0.03353793537734439,0.40528395693964364,0.34697063599022104,0.4650301419885816,0.9195513731158785,1.8625062974422153,364056347.5473755,0.6461153961107822,0.619304348935788,0.6735852393608753,True,True
26.0,95.56724852220151,0.0,1.0,0.5,0.0072441940415063875,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8205366236353576,1.0,42220620.23533792,0.557008572852429,0.5407503191747068,0.6377514794308317,True,True
26.0,99.38993846308958,0.1,1.0,0.5,0.0072441940415063875,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8882953840486297,1.8317252666512955,77336576.85875744,0.6030055574462804,0.5854047200447432,0.6904160996966631,True,True
26.0,104.16830088919966,0.15,1.0,0.5,0.0072441940415063875,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.9115454545792234,2.1734864761416115,91765947.09581783,0.6187885075693201,0.6007269892745444,0.7084869163435343,True,True
26.0,95.56724852220151,0.0,1.0,0.7,0.0026400124057967887,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.7936265883876891,1.0,15386523.40937971,0.5387411123918542,0.5230160587772745,0.616836002538769,True,True
26.0,99.38993846308958,0.1,1.0,0.7,0.0026400124057967887,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8829985255411649,2.1425329201875902,32966132.931833025,0.5994098671225838,0.581913982585829,0.6862991849214212,True,True
26.0,104.16830088919966,0.15,1.0,0.7,0.0026400124057967887,0.35766901027433184,0.3180406665553386,0.5544741357315581,0.8715894166770193,2.08153413499622,32027573.695542283,0.5916649703527355,0.5743951478597786,0.6774316026008912,True,True
